#S2/S1 STVMSE
0	1.02054
0.01	1.0173
0.02	1.01486
0.03	1.01321
0.04	1.01237
0.05	1.01232
0.06	1.01306
0.07	1.0146
0.08	1.01693
0.09	1.02005
0.1	1.02396
0.11	1.02866
0.12	1.03414
0.13	1.0404
0.14	1.04745
0.15	1.05527
0.16	1.06387
0.17	1.07325
0.18	1.08339
0.19	1.0943
0.2	1.10597
0.21	1.1184
0.22	1.13159
0.23	1.14552
0.24	1.1602
0.25	1.17562
0.26	1.19177
0.27	1.20864
0.28	1.22623
0.29	1.24453
0.3	1.26353
0.31	1.28321
0.32	1.30356
0.33	1.32458
0.34	1.34623
0.35	1.36852
0.36	1.39141
0.37	1.41488
0.38	1.43891
0.39	1.46346
0.4	1.4885
0.41	1.514
0.42	1.5399
0.43	1.56616
0.44	1.59271
0.45	1.61948
0.46	1.64638
0.47	1.67333
0.48	1.70019
0.49	1.72685
0.5	1.75313
0.51	1.77886
0.52	1.80382
0.53	1.82775
0.54	1.85036
0.55	1.87133
0.56	1.89027
0.57	1.90681
0.58	1.92054
0.59	1.93106
0.6	1.93809
0.61	1.94141
0.62	1.94103
0.63	1.93717
0.64	1.93025
0.65	1.9209
0.66	1.90984
0.67	1.89775
0.68	1.88524
0.69	1.87276
0.7	1.86062
0.71	1.84899
0.72	1.83795
0.73	1.82751
0.74	1.81766
0.75	1.80836
0.76	1.79955
0.77	1.7912
0.78	1.78325
0.79	1.77567
0.8	1.76842
0.81	1.76147
0.82	1.75479
0.83	1.74836
0.84	1.74215
0.85	1.73616
0.86	1.73036
0.87	1.72475
0.88	1.71932
0.89	1.71405
0.9	1.70894
0.91	1.70398
0.92	1.69918
0.93	1.69453
0.94	1.69001
0.95	1.68565
0.96	1.68142
0.97	1.67733
0.98	1.67338
0.99	1.66957
1	1.6659
1.01	1.66236
1.02	1.65896
1.03	1.65569
1.04	1.65256
1.05	1.64956
1.06	1.64669
1.07	1.64394
1.08	1.64133
1.09	1.63883
1.1	1.63646
1.11	1.6342
1.12	1.63206
1.13	1.63003
1.14	1.62811
1.15	1.62629
1.16	1.62457
1.17	1.62295
1.18	1.62143
1.19	1.61999
1.2	1.61863
1.21	1.61736
1.22	1.61616
1.23	1.61503
1.24	1.61398
1.25	1.61299
1.26	1.61206
1.27	1.61119
1.28	1.61038
1.29	1.60962
1.3	1.60891
1.31	1.60825
1.32	1.60763
1.33	1.60705
1.34	1.6065
1.35	1.606
1.36	1.60553
1.37	1.60509
1.38	1.60468
1.39	1.60429
1.4	1.60394
1.41	1.60361
1.42	1.6033
1.43	1.60301
1.44	1.60274
1.45	1.60249
1.46	1.60226
1.47	1.60204
1.48	1.60184
1.49	1.60165
1.5	1.60148
1.51	1.60132
1.52	1.60117
1.53	1.60103
1.54	1.6009
1.55	1.60078
1.56	1.60067
1.57	1.60056
1.58	1.60047
1.59	1.60038
1.6	1.60029
1.61	1.60022
1.62	1.60015
1.63	1.60008
1.64	1.60002
1.65	1.59996
1.66	1.59991
1.67	1.59986
1.68	1.59982
1.69	1.59978
1.7	1.59974
1.71	1.5997
1.72	1.59967
1.73	1.59964
1.74	1.59961
1.75	1.59959
1.76	1.59956
1.77	1.59954
1.78	1.59952
1.79	1.5995
1.8	1.59949
1.81	1.59947
1.82	1.59946
1.83	1.59944
1.84	1.59943
1.85	1.59942
1.86	1.59941
1.87	1.5994
1.88	1.59939
1.89	1.59938
1.9	1.59937
1.91	1.59937
1.92	1.59936
1.93	1.59936
1.94	1.59935
1.95	1.59935
1.96	1.59934
1.97	1.59934
1.98	1.59933
1.99	1.59933
2	1.59933
2.01	1.59933
2.02	1.59932
2.03	1.59932
2.04	1.59932
2.05	1.59932
2.06	1.59931
2.07	1.59931
2.08	1.59931
2.09	1.59931
2.1	1.59931
2.11	1.59931
2.12	1.59931
2.13	1.59931
2.14	1.59931
2.15	1.5993
2.16	1.5993
2.17	1.5993
2.18	1.5993
2.19	1.5993
2.2	1.5993
2.21	1.5993
2.22	1.5993
2.23	1.5993
2.24	1.5993
2.25	1.5993
2.26	1.5993
2.27	1.5993
2.28	1.5993
2.29	1.5993
2.3	1.5993
2.31	1.5993
2.32	1.5993
2.33	1.5993
2.34	1.5993
2.35	1.5993
2.36	1.5993
2.37	1.5993
2.38	1.5993
2.39	1.5993
2.4	1.5993
2.41	1.5993
2.42	1.5993
2.43	1.5993
2.44	1.5993
2.45	1.5993
2.46	1.5993
2.47	1.5993
2.48	1.5993
2.49	1.5993
2.5	1.5993
2.51	1.5993
2.52	1.5993
2.53	1.5993
2.54	1.5993
2.55	1.5993
2.56	1.5993
2.57	1.5993
2.58	1.5993
2.59	1.5993
2.6	1.5993
2.61	1.5993
2.62	1.5993
2.63	1.5993
2.64	1.5993
2.65	1.5993
2.66	1.5993
2.67	1.5993
2.68	1.5993
2.69	1.5993
2.7	1.5993
2.71	1.5993
2.72	1.5993
2.73	1.5993
2.74	1.5993
2.75	1.5993
2.76	1.5993
2.77	1.5993
2.78	1.5993
2.79	1.5993
2.8	1.5993
2.81	1.5993
2.82	1.5993
2.83	1.5993
2.84	1.5993
2.85	1.5993
2.86	1.5993
2.87	1.5993
2.88	1.5993
2.89	1.5993
2.9	1.5993
2.91	1.5993
2.92	1.5993
2.93	1.5993
2.94	1.5993
2.95	1.5993
2.96	1.5993
2.97	1.5993
2.98	1.5993
2.99	1.5993
3	1.5993
