#S2/S1 STVMSE
0	0.175766
0.01	0.174214
0.02	0.172679
0.03	0.171162
0.04	0.169662
0.05	0.16818
0.06	0.166716
0.07	0.165269
0.08	0.16384
0.09	0.162428
0.1	0.161034
0.11	0.159658
0.12	0.158299
0.13	0.156958
0.14	0.155635
0.15	0.154329
0.16	0.153041
0.17	0.15177
0.18	0.150517
0.19	0.149282
0.2	0.148064
0.21	0.146864
0.22	0.145681
0.23	0.144516
0.24	0.143369
0.25	0.142239
0.26	0.141127
0.27	0.140032
0.28	0.138955
0.29	0.137895
0.3	0.136853
0.31	0.135828
0.32	0.134821
0.33	0.133831
0.34	0.132858
0.35	0.131903
0.36	0.130965
0.37	0.130045
0.38	0.129142
0.39	0.128256
0.4	0.127388
0.41	0.126537
0.42	0.125703
0.43	0.124886
0.44	0.124086
0.45	0.123304
0.46	0.122538
0.47	0.12179
0.48	0.121058
0.49	0.120343
0.5	0.119645
0.51	0.118965
0.52	0.1183
0.53	0.117653
0.54	0.117022
0.55	0.116408
0.56	0.11581
0.57	0.115228
0.58	0.114663
0.59	0.114114
0.6	0.113582
0.61	0.113065
0.62	0.112565
0.63	0.11208
0.64	0.111612
0.65	0.111159
0.66	0.110721
0.67	0.1103
0.68	0.109893
0.69	0.109503
0.7	0.109127
0.71	0.108767
0.72	0.108421
0.73	0.108091
0.74	0.107776
0.75	0.107476
0.76	0.10719
0.77	0.10692
0.78	0.106665
0.79	0.106425
0.8	0.1062
0.81	0.105991
0.82	0.105797
0.83	0.10562
0.84	0.10546
0.85	0.105316
0.86	0.105191
0.87	0.105085
0.88	0.104999
0.89	0.104935
0.9	0.104893
0.91	0.104876
0.92	0.104886
0.93	0.104924
0.94	0.104993
0.95	0.105094
0.96	0.10523
0.97	0.105403
0.98	0.105613
0.99	0.105862
1	0.10615
1.01	0.106475
1.02	0.106836
1.03	0.10723
1.04	0.107652
1.05	0.108099
1.06	0.108564
1.07	0.109043
1.08	0.10953
1.09	0.110021
1.1	0.110509
1.11	0.110993
1.12	0.111468
1.13	0.111932
1.14	0.112384
1.15	0.112824
1.16	0.113249
1.17	0.11366
1.18	0.114057
1.19	0.11444
1.2	0.11481
1.21	0.115167
1.22	0.11551
1.23	0.115842
1.24	0.116163
1.25	0.116472
1.26	0.116771
1.27	0.117059
1.28	0.117338
1.29	0.117608
1.3	0.117869
1.31	0.118121
1.32	0.118366
1.33	0.118602
1.34	0.118831
1.35	0.119053
1.36	0.119268
1.37	0.119477
1.38	0.119679
1.39	0.119875
1.4	0.120065
1.41	0.12025
1.42	0.120429
1.43	0.120602
1.44	0.120771
1.45	0.120935
1.46	0.121094
1.47	0.121248
1.48	0.121398
1.49	0.121543
1.5	0.121685
1.51	0.121822
1.52	0.121956
1.53	0.122085
1.54	0.122212
1.55	0.122334
1.56	0.122453
1.57	0.122569
1.58	0.122682
1.59	0.122791
1.6	0.122898
1.61	0.123001
1.62	0.123102
1.63	0.1232
1.64	0.123295
1.65	0.123387
1.66	0.123477
1.67	0.123565
1.68	0.12365
1.69	0.123733
1.7	0.123813
1.71	0.123891
1.72	0.123967
1.73	0.124041
1.74	0.124113
1.75	0.124183
1.76	0.124251
1.77	0.124317
1.78	0.124382
1.79	0.124444
1.8	0.124505
1.81	0.124564
1.82	0.124622
1.83	0.124678
1.84	0.124732
1.85	0.124785
1.86	0.124836
1.87	0.124886
1.88	0.124935
1.89	0.124982
1.9	0.125028
1.91	0.125073
1.92	0.125116
1.93	0.125158
1.94	0.125199
1.95	0.125239
1.96	0.125277
1.97	0.125315
1.98	0.125351
1.99	0.125387
2	0.125421
2.01	0.125455
2.02	0.125487
2.03	0.125519
2.04	0.125549
2.05	0.125579
2.06	0.125608
2.07	0.125636
2.08	0.125663
2.09	0.12569
2.1	0.125715
2.11	0.12574
2.12	0.125764
2.13	0.125788
2.14	0.125811
2.15	0.125833
2.16	0.125854
2.17	0.125875
2.18	0.125895
2.19	0.125914
2.2	0.125933
2.21	0.125952
2.22	0.125969
2.23	0.125987
2.24	0.126003
2.25	0.12602
2.26	0.126035
2.27	0.126051
2.28	0.126065
2.29	0.12608
2.3	0.126093
2.31	0.126107
2.32	0.12612
2.33	0.126132
2.34	0.126145
2.35	0.126156
2.36	0.126168
2.37	0.126179
2.38	0.126189
2.39	0.1262
2.4	0.12621
2.41	0.126219
2.42	0.126229
2.43	0.126238
2.44	0.126247
2.45	0.126255
2.46	0.126263
2.47	0.126271
2.48	0.126279
2.49	0.126286
2.5	0.126293
2.51	0.1263
2.52	0.126307
2.53	0.126313
2.54	0.126319
2.55	0.126325
2.56	0.126331
2.57	0.126337
2.58	0.126342
2.59	0.126347
2.6	0.126352
2.61	0.126357
2.62	0.126362
2.63	0.126366
2.64	0.126371
2.65	0.126375
2.66	0.126379
2.67	0.126383
2.68	0.126387
2.69	0.12639
2.7	0.126394
2.71	0.126397
2.72	0.1264
2.73	0.126403
2.74	0.126406
2.75	0.126409
2.76	0.126412
2.77	0.126415
2.78	0.126417
2.79	0.12642
2.8	0.126422
2.81	0.126424
2.82	0.126427
2.83	0.126429
2.84	0.126431
2.85	0.126433
2.86	0.126435
2.87	0.126436
2.88	0.126438
2.89	0.12644
2.9	0.126441
2.91	0.126443
2.92	0.126444
2.93	0.126446
2.94	0.126447
2.95	0.126449
2.96	0.12645
2.97	0.126451
2.98	0.126452
2.99	0.126453
3	0.126454
