#time Q r MSE
0	1e-09	1e-09	0.0757661
0.0848094	6.73134e-05	0.00199154	0.0748941
0.169619	0.000140632	0.00396627	0.0740361
0.254428	0.000219801	0.00592432	0.0731917
0.339238	0.000304666	0.00786583	0.0723609
0.418403	0.000388893	0.00966333	0.0715973
0.497568	0.000477834	0.0114467	0.0708452
0.576733	0.000571372	0.0132159	0.0701042
0.655898	0.00066939	0.0149712	0.0693744
0.736171	0.000773239	0.016737	0.0686454
0.816443	0.000881464	0.0184886	0.0679275
0.896716	0.000993949	0.0202262	0.0672205
0.976988	0.00111058	0.0219499	0.0665241
1.05826	0.00123279	0.023681	0.0658298
1.13953	0.00135902	0.0253982	0.0651462
1.2208	0.00148917	0.0271014	0.064473
1.30207	0.00162313	0.0287908	0.0638102
1.38438	0.00176259	0.0304879	0.0631492
1.46669	0.00190574	0.0321711	0.0624985
1.549	0.00205248	0.0338405	0.0618579
1.63132	0.00220271	0.0354962	0.0612272
1.71469	0.00235833	0.0371595	0.0605983
1.79807	0.00251732	0.038809	0.0599793
1.88144	0.00267959	0.0404448	0.0593701
1.96482	0.00284502	0.042067	0.0587704
2.04929	0.00301576	0.0436968	0.0581724
2.13377	0.00318955	0.0453129	0.057584
2.21824	0.0033663	0.0469154	0.0570049
2.30271	0.00354591	0.0485044	0.0564351
2.38831	0.00373074	0.050101	0.0558669
2.4739	0.00391832	0.0516839	0.0553079
2.5595	0.00410855	0.0532534	0.0547579
2.6451	0.00430134	0.0548095	0.0542168
2.73185	0.00449927	0.0563731	0.0536773
2.81861	0.00469964	0.0579231	0.0531465
2.90536	0.00490238	0.0594598	0.0526245
2.99212	0.00510739	0.0609832	0.052111
3.08006	0.00531745	0.0625141	0.051599
3.16801	0.00552967	0.0640316	0.0510955
3.25596	0.00574397	0.0655358	0.0506004
3.3439	0.00596026	0.0670269	0.0501134
3.43307	0.00618151	0.0685254	0.0496279
3.52225	0.00640465	0.0700106	0.0491506
3.61142	0.00662959	0.0714826	0.0486812
3.70059	0.00685625	0.0729415	0.0482198
3.79105	0.00708786	0.0744082	0.0477596
3.8815	0.00732108	0.0758617	0.0473073
3.97196	0.00755583	0.0773022	0.0468627
4.06241	0.00779204	0.0787296	0.0464256
4.15415	0.008033	0.0801641	0.04599
4.24588	0.00827531	0.0815855	0.0455619
4.33762	0.00851889	0.0829939	0.0451413
4.42935	0.00876368	0.0843895	0.0447278
4.52243	0.0090132	0.0857924	0.0443157
4.6155	0.00926382	0.0871824	0.0439107
4.70858	0.00951546	0.0885594	0.0435129
4.80166	0.00976806	0.0899237	0.043122
4.89612	0.0100253	0.0912954	0.0427323
4.99058	0.0102834	0.0926542	0.0423496
5.08504	0.0105423	0.0940002	0.0419737
5.1795	0.010802	0.0953336	0.0416044
5.27538	0.0110662	0.0966742	0.0412363
5.37127	0.011331	0.0980021	0.0408748
5.46716	0.0115964	0.0993173	0.0405199
5.56304	0.0118622	0.10062	0.0401714
5.6604	0.0121326	0.10193	0.0398239
5.75777	0.0124034	0.103227	0.0394828
5.85513	0.0126745	0.104512	0.039148
5.95249	0.0129458	0.105784	0.0388193
6.05137	0.0132216	0.107064	0.0384916
6.15026	0.0134976	0.108331	0.03817
6.24914	0.0137737	0.109585	0.0378544
6.34803	0.0140498	0.110827	0.0375447
6.44849	0.0143304	0.112077	0.037236
6.54895	0.0146109	0.113314	0.0369331
6.64941	0.0148912	0.114538	0.0366359
6.74987	0.0151715	0.115751	0.0363443
6.85196	0.015456	0.11697	0.0360537
6.95406	0.0157404	0.118177	0.0357686
7.05615	0.0160244	0.119372	0.035489
7.15825	0.016308	0.120555	0.0352148
7.26202	0.0165959	0.121745	0.0349414
7.3658	0.0168834	0.122923	0.0346734
7.46958	0.0171704	0.124089	0.0344106
7.57336	0.0174568	0.125242	0.0341529
7.67889	0.0177474	0.126403	0.0338961
7.78442	0.0180374	0.127552	0.0336444
7.88994	0.0183268	0.128688	0.0333976
7.99547	0.0186153	0.129813	0.0331558
8.10282	0.0189081	0.130945	0.0329147
8.21016	0.0192	0.132064	0.0326785
8.3175	0.0194911	0.133172	0.032447
8.42485	0.0197812	0.134268	0.0322203
8.53407	0.0200755	0.135372	0.0319942
8.6433	0.0203688	0.136463	0.0317728
8.75253	0.020661	0.137542	0.0315559
8.86176	0.0209521	0.13861	0.0313435
8.97294	0.0212474	0.139685	0.0311318
9.08413	0.0215414	0.140748	0.0309245
9.19531	0.0218342	0.141799	0.0307215
9.3065	0.0221258	0.142839	0.0305228
9.41972	0.0224215	0.143885	0.0303247
9.53295	0.0227158	0.14492	0.0301308
9.64617	0.0230087	0.145944	0.029941
9.75939	0.0233003	0.146956	0.0297553
9.87474	0.0235958	0.147975	0.0295701
9.99009	0.0238898	0.148982	0.029389
10.1054	0.0241823	0.149978	0.0292118
10.2208	0.0244733	0.150963	0.0290384
10.3383	0.0247682	0.151955	0.0288656
10.4559	0.0250615	0.152935	0.0286966
10.5734	0.0253531	0.153903	0.0285314
10.691	0.025643	0.154861	0.0283698
10.8108	0.0259369	0.155825	0.0282087
10.9307	0.0262289	0.156778	0.0280512
11.0506	0.0265192	0.15772	0.0278972
11.1704	0.0268076	0.158651	0.0277468
11.2927	0.0270999	0.159589	0.0275967
11.415	0.0273904	0.160515	0.0274502
11.5373	0.0276788	0.16143	0.027307
11.6595	0.0279653	0.162335	0.0271671
11.7843	0.0282557	0.163246	0.0270276
11.9091	0.0285441	0.164146	0.0268913
12.034	0.0288303	0.165035	0.0267583
12.1588	0.0291145	0.165913	0.0266284
12.2862	0.0294025	0.166798	0.0264989
12.4137	0.0296884	0.167673	0.0263724
12.5411	0.029972	0.168536	0.026249
12.6686	0.0302535	0.169388	0.0261286
12.7988	0.0305388	0.170247	0.0260085
12.929	0.0308219	0.171096	0.0258913
13.0593	0.0311026	0.171934	0.025777
13.1895	0.031381	0.17276	0.0256654
13.3227	0.0316632	0.173594	0.0255543
13.4558	0.0319429	0.174417	0.0254459
13.589	0.0322203	0.175229	0.0253402
13.7221	0.0324952	0.176031	0.0252371
13.8583	0.032774	0.17684	0.0251343
13.9946	0.0330502	0.177638	0.0250341
14.1308	0.033324	0.178425	0.0249365
14.267	0.0335951	0.179202	0.0248414
14.4065	0.0338702	0.179986	0.0247466
14.546	0.0341426	0.18076	0.0246542
14.6855	0.0344123	0.181522	0.0245642
14.8249	0.0346795	0.182274	0.0244766
14.9679	0.0349505	0.183034	0.0243892
15.1108	0.0352187	0.183783	0.0243042
15.2537	0.0354843	0.184522	0.0242214
15.3966	0.0357471	0.18525	0.0241408
15.5433	0.0360139	0.185986	0.0240604
15.69	0.0362779	0.186712	0.0239822
15.8366	0.0365391	0.187427	0.0239062
15.9833	0.0367974	0.188131	0.0238322
16.1335	0.0370591	0.188842	0.0237585
16.2837	0.0373178	0.189543	0.0236869
16.4339	0.0375737	0.190233	0.0236174
16.5841	0.0378267	0.190912	0.0235498
16.736	0.0380796	0.19159	0.0234833
16.888	0.0383297	0.192257	0.0234187
17.04	0.0385769	0.192914	0.023356
17.1919	0.0388211	0.193561	0.023295
17.3457	0.0390654	0.194206	0.0232351
17.4995	0.0393068	0.194841	0.0231769
17.6533	0.0395452	0.195466	0.0231204
17.8071	0.0397808	0.196082	0.0230655
17.9628	0.0400164	0.196696	0.0230116
18.1184	0.0402491	0.197301	0.0229592
18.2741	0.0404788	0.197896	0.0229083
18.4298	0.0407058	0.198481	0.022859
18.5873	0.0409326	0.199065	0.0228104
18.7449	0.0411566	0.19964	0.0227634
18.9025	0.0413777	0.200206	0.0227177
19.0601	0.041596	0.200762	0.0226733
19.2196	0.0418142	0.201317	0.0226298
19.3792	0.0420295	0.201864	0.0225875
19.5387	0.042242	0.202401	0.0225465
19.6983	0.0424518	0.20293	0.0225067
19.8598	0.0426613	0.203457	0.0224676
20.0214	0.0428681	0.203976	0.0224297
20.1829	0.0430721	0.204486	0.022393
20.3445	0.0432733	0.204989	0.0223574
20.5081	0.0434743	0.205489	0.0223224
20.6718	0.0436726	0.205981	0.0222884
20.8354	0.0438682	0.206466	0.0222555
20.999	0.044061	0.206942	0.0222237
21.1648	0.0442536	0.207417	0.0221924
21.3305	0.0444435	0.207884	0.022162
21.4963	0.0446308	0.208343	0.0221326
21.662	0.0448153	0.208795	0.0221042
21.8299	0.0449997	0.209245	0.0220762
21.9978	0.0451814	0.209687	0.0220491
22.1658	0.0453604	0.210123	0.0220229
22.3337	0.0455369	0.210551	0.0219975
22.5038	0.045713	0.210977	0.0219726
22.674	0.0458866	0.211396	0.0219485
22.8441	0.0460576	0.211808	0.0219251
23.0143	0.0462261	0.212213	0.0219025
23.1867	0.0463943	0.212617	0.0218803
23.3591	0.0465599	0.213014	0.0218588
23.5316	0.0467231	0.213404	0.021838
23.704	0.0468838	0.213787	0.0218179
23.8788	0.0470441	0.214169	0.0217982
24.0536	0.047202	0.214544	0.0217791
24.2284	0.0473575	0.214913	0.0217606
24.4032	0.0475105	0.215275	0.0217427
24.5804	0.0476632	0.215636	0.0217252
24.7576	0.0478136	0.215991	0.0217083
24.9348	0.0479615	0.216339	0.0216919
25.112	0.0481071	0.216681	0.0216761
25.2917	0.0482524	0.217022	0.0216606
25.4714	0.0483953	0.217357	0.0216456
25.6511	0.0485359	0.217686	0.0216311
25.8308	0.0486743	0.218009	0.021617
26.013	0.0488123	0.218331	0.0216033
26.1953	0.0489481	0.218647	0.0215901
26.3775	0.0490816	0.218957	0.0215772
26.5598	0.0492129	0.219261	0.0215649
26.7446	0.0493439	0.219565	0.0215527
26.9295	0.0494726	0.219863	0.021541
27.1144	0.0495992	0.220155	0.0215297
27.2992	0.0497237	0.220442	0.0215188
27.4868	0.0498478	0.220728	0.0215081
27.6744	0.0499699	0.221008	0.0214978
27.8619	0.0500898	0.221284	0.0214878
28.0495	0.0502076	0.221554	0.0214782
28.2399	0.0503251	0.221823	0.0214688
28.4302	0.0504406	0.222087	0.0214598
28.6206	0.050554	0.222346	0.021451
28.8109	0.0506655	0.2226	0.0214426
29.0041	0.0507766	0.222853	0.0214343
29.1973	0.0508857	0.223101	0.0214263
29.3905	0.0509929	0.223345	0.0214186
29.5838	0.0510981	0.223584	0.0214112
29.7799	0.051203	0.223821	0.021404
29.9761	0.051306	0.224055	0.021397
30.1722	0.0514072	0.224283	0.0213903
30.3684	0.0515064	0.224507	0.0213838
30.5676	0.0516054	0.224731	0.0213775
30.7668	0.0517025	0.22495	0.0213714
30.966	0.0517978	0.225164	0.0213655
31.1652	0.0518914	0.225374	0.0213598
31.3675	0.0519846	0.225584	0.0213543
31.5699	0.052076	0.225789	0.021349
31.7722	0.0521657	0.22599	0.0213439
31.9745	0.0522537	0.226187	0.0213389
32.1801	0.0523414	0.226383	0.0213341
32.3857	0.0524274	0.226575	0.0213295
32.5912	0.0525118	0.226763	0.021325
32.7968	0.0525944	0.226948	0.0213207
33.0057	0.0526768	0.227131	0.0213165
33.2146	0.0527576	0.227311	0.0213125
33.4235	0.0528368	0.227487	0.0213086
33.6324	0.0529144	0.227659	0.0213049
33.8447	0.0529917	0.227831	0.0213013
34.0571	0.0530674	0.227999	0.0212978
34.2694	0.0531416	0.228163	0.0212944
34.4818	0.0532144	0.228324	0.0212912
34.6977	0.0532868	0.228485	0.021288
34.9136	0.0533578	0.228641	0.021285
35.1295	0.0534273	0.228795	0.0212821
35.3454	0.0534953	0.228945	0.0212793
35.5649	0.0535631	0.229095	0.0212766
35.7845	0.0536295	0.229241	0.021274
36.0041	0.0536944	0.229384	0.0212715
36.2237	0.0537581	0.229524	0.0212691
36.447	0.0538214	0.229663	0.0212668
36.6704	0.0538834	0.229799	0.0212645
36.8938	0.053944	0.229932	0.0212624
37.1172	0.0540034	0.230062	0.0212603
37.3445	0.0540625	0.230192	0.0212583
37.5718	0.0541203	0.230319	0.0212564
37.7991	0.0541769	0.230442	0.0212545
38.0264	0.0542322	0.230563	0.0212528
38.2578	0.0542873	0.230684	0.021251
38.4891	0.0543411	0.230801	0.0212494
38.7205	0.0543938	0.230916	0.0212478
38.9519	0.0544453	0.231029	0.0212463
39.1875	0.0544965	0.23114	0.0212448
39.4231	0.0545466	0.23125	0.0212434
39.6587	0.0545955	0.231356	0.0212421
39.8943	0.0546433	0.23146	0.0212408
40.1342	0.0546909	0.231564	0.0212395
40.3742	0.0547374	0.231665	0.0212383
40.6142	0.0547828	0.231764	0.0212372
40.8541	0.0548272	0.23186	0.0212361
41.0986	0.0548713	0.231956	0.021235
41.3431	0.0549144	0.232049	0.021234
41.5876	0.0549565	0.232141	0.021233
41.8321	0.0549976	0.23223	0.0212321
42.0813	0.0550385	0.232318	0.0212312
42.3305	0.0550784	0.232405	0.0212303
42.5797	0.0551173	0.232489	0.0212295
42.8289	0.0551553	0.232571	0.0212287
43.083	0.0551931	0.232653	0.021228
43.3371	0.0552299	0.232732	0.0212272
43.5912	0.0552659	0.23281	0.0212266
43.8453	0.0553009	0.232886	0.0212259
44.1045	0.0553358	0.232961	0.0212252
44.3636	0.0553698	0.233034	0.0212246
44.6228	0.0554029	0.233106	0.0212241
44.8819	0.0554352	0.233175	0.0212235
45.1464	0.0554673	0.233245	0.021223
45.4108	0.0554986	0.233312	0.0212224
45.6753	0.0555291	0.233378	0.021222
45.9397	0.0555588	0.233442	0.0212215
46.2097	0.0555883	0.233505	0.021221
46.4796	0.0556171	0.233567	0.0212206
46.7495	0.0556451	0.233627	0.0212202
47.0195	0.0556724	0.233686	0.0212198
47.2951	0.0556995	0.233744	0.0212194
47.5708	0.0557259	0.233801	0.0212191
47.8464	0.0557515	0.233856	0.0212187
48.1221	0.0557765	0.23391	0.0212184
48.4037	0.0558013	0.233963	0.0212181
48.6853	0.0558255	0.234015	0.0212178
48.967	0.0558489	0.234065	0.0212175
49.2486	0.0558718	0.234114	0.0212173
