#S2/S1 STVMSE
0	1.02054
0.01	0.989758
0.02	0.959775
0.03	0.930587
0.04	0.902194
0.05	0.874593
0.06	0.847785
0.07	0.821767
0.08	0.79654
0.09	0.772101
0.1	0.74845
0.11	0.725584
0.12	0.703502
0.13	0.682203
0.14	0.661683
0.15	0.641942
0.16	0.622976
0.17	0.604783
0.18	0.58736
0.19	0.570704
0.2	0.554812
0.21	0.53968
0.22	0.525304
0.23	0.511679
0.24	0.4988
0.25	0.486663
0.26	0.47526
0.27	0.464585
0.28	0.45463
0.29	0.445388
0.3	0.436848
0.31	0.429002
0.32	0.421836
0.33	0.415338
0.34	0.409493
0.35	0.404285
0.36	0.399695
0.37	0.395701
0.38	0.392279
0.39	0.389402
0.4	0.387038
0.41	0.385149
0.42	0.383695
0.43	0.382626
0.44	0.381887
0.45	0.381412
0.46	0.381124
0.47	0.380936
0.48	0.380745
0.49	0.38043
0.5	0.379853
0.51	0.378854
0.52	0.377248
0.53	0.37483
0.54	0.371372
0.55	0.366633
0.56	0.360373
0.57	0.352373
0.58	0.342475
0.59	0.330622
0.6	0.316914
0.61	0.301636
0.62	0.285264
0.63	0.268409
0.64	0.251722
0.65	0.235775
0.66	0.220978
0.67	0.20755
0.68	0.195549
0.69	0.184917
0.7	0.175539
0.71	0.167272
0.72	0.15998
0.73	0.153534
0.74	0.147824
0.75	0.142754
0.76	0.138244
0.77	0.134225
0.78	0.130639
0.79	0.127438
0.8	0.124578
0.81	0.122024
0.82	0.119744
0.83	0.11771
0.84	0.115899
0.85	0.114288
0.86	0.11286
0.87	0.111598
0.88	0.110488
0.89	0.109515
0.9	0.108669
0.91	0.107939
0.92	0.107314
0.93	0.106788
0.94	0.106351
0.95	0.105997
0.96	0.105719
0.97	0.105511
0.98	0.105367
0.99	0.105282
1	0.105251
1.01	0.105267
1.02	0.105326
1.03	0.105423
1.04	0.105552
1.05	0.10571
1.06	0.10589
1.07	0.106091
1.08	0.106307
1.09	0.106537
1.1	0.106777
1.11	0.107024
1.12	0.107278
1.13	0.107535
1.14	0.107795
1.15	0.108055
1.16	0.108315
1.17	0.108574
1.18	0.10883
1.19	0.109082
1.2	0.109331
1.21	0.109575
1.22	0.109814
1.23	0.110048
1.24	0.110276
1.25	0.110498
1.26	0.110713
1.27	0.110922
1.28	0.111125
1.29	0.111321
1.3	0.11151
1.31	0.111693
1.32	0.111869
1.33	0.112038
1.34	0.112201
1.35	0.112358
1.36	0.112508
1.37	0.112652
1.38	0.112789
1.39	0.112921
1.4	0.113047
1.41	0.113168
1.42	0.113283
1.43	0.113392
1.44	0.113497
1.45	0.113596
1.46	0.113691
1.47	0.113781
1.48	0.113866
1.49	0.113947
1.5	0.114024
1.51	0.114097
1.52	0.114166
1.53	0.114232
1.54	0.114294
1.55	0.114352
1.56	0.114407
1.57	0.11446
1.58	0.114509
1.59	0.114555
1.6	0.114599
1.61	0.11464
1.62	0.114679
1.63	0.114716
1.64	0.11475
1.65	0.114783
1.66	0.114813
1.67	0.114841
1.68	0.114868
1.69	0.114893
1.7	0.114916
1.71	0.114938
1.72	0.114959
1.73	0.114978
1.74	0.114996
1.75	0.115013
1.76	0.115029
1.77	0.115043
1.78	0.115057
1.79	0.11507
1.8	0.115081
1.81	0.115093
1.82	0.115103
1.83	0.115112
1.84	0.115121
1.85	0.115129
1.86	0.115137
1.87	0.115144
1.88	0.115151
1.89	0.115157
1.9	0.115163
1.91	0.115168
1.92	0.115173
1.93	0.115177
1.94	0.115181
1.95	0.115185
1.96	0.115189
1.97	0.115192
1.98	0.115195
1.99	0.115198
2	0.1152
2.01	0.115203
2.02	0.115205
2.03	0.115207
2.04	0.115209
2.05	0.115211
2.06	0.115212
2.07	0.115214
2.08	0.115215
2.09	0.115216
2.1	0.115217
2.11	0.115218
2.12	0.115219
2.13	0.11522
2.14	0.115221
2.15	0.115221
2.16	0.115222
2.17	0.115223
2.18	0.115223
2.19	0.115224
2.2	0.115224
2.21	0.115225
2.22	0.115225
2.23	0.115225
2.24	0.115226
2.25	0.115226
2.26	0.115226
2.27	0.115226
2.28	0.115227
2.29	0.115227
2.3	0.115227
2.31	0.115227
2.32	0.115227
2.33	0.115227
2.34	0.115228
2.35	0.115228
2.36	0.115228
2.37	0.115228
2.38	0.115228
2.39	0.115228
2.4	0.115228
2.41	0.115228
2.42	0.115228
2.43	0.115228
2.44	0.115228
2.45	0.115228
2.46	0.115228
2.47	0.115228
2.48	0.115228
2.49	0.115228
2.5	0.115229
2.51	0.115229
2.52	0.115229
2.53	0.115229
2.54	0.115229
2.55	0.115229
2.56	0.115229
2.57	0.115229
2.58	0.115229
2.59	0.115229
2.6	0.115229
2.61	0.115229
2.62	0.115229
2.63	0.115229
2.64	0.115229
2.65	0.115229
2.66	0.115229
2.67	0.115229
2.68	0.115229
2.69	0.115229
2.7	0.115229
2.71	0.115229
2.72	0.115229
2.73	0.115229
2.74	0.115229
2.75	0.115229
2.76	0.115229
2.77	0.115229
2.78	0.115229
2.79	0.115229
2.8	0.115229
2.81	0.115229
2.82	0.115229
2.83	0.115229
2.84	0.115229
2.85	0.115229
2.86	0.115229
2.87	0.115229
2.88	0.115229
2.89	0.115229
2.9	0.115229
2.91	0.115229
2.92	0.115229
2.93	0.115229
2.94	0.115229
2.95	0.115229
2.96	0.115229
2.97	0.115229
2.98	0.115229
2.99	0.115229
3	0.115229
