#S2/S1 STVMSE
0	1.02054
0.01	0.989718
0.02	0.959698
0.03	0.930476
0.04	0.902053
0.05	0.874427
0.06	0.847599
0.07	0.821569
0.08	0.796335
0.09	0.771898
0.1	0.748257
0.11	0.725412
0.12	0.703362
0.13	0.682106
0.14	0.661644
0.15	0.641976
0.16	0.6231
0.17	0.605015
0.18	0.587722
0.19	0.571218
0.2	0.555503
0.21	0.540575
0.22	0.526434
0.23	0.513077
0.24	0.500503
0.25	0.488711
0.26	0.477698
0.27	0.467462
0.28	0.458
0.29	0.44931
0.3	0.441388
0.31	0.434231
0.32	0.427834
0.33	0.422194
0.34	0.417303
0.35	0.413157
0.36	0.409748
0.37	0.407067
0.38	0.405105
0.39	0.40385
0.4	0.403289
0.41	0.403405
0.42	0.404178
0.43	0.405586
0.44	0.407599
0.45	0.410182
0.46	0.413291
0.47	0.41687
0.48	0.420849
0.49	0.425138
0.5	0.429617
0.51	0.434129
0.52	0.438463
0.53	0.442326
0.54	0.445316
0.55	0.44686
0.56	0.446146
0.57	0.442029
0.58	0.43296
0.59	0.417103
0.6	0.393031
0.61	0.361396
0.62	0.326354
0.63	0.293513
0.64	0.265868
0.65	0.243367
0.66	0.224924
0.67	0.209554
0.68	0.196548
0.69	0.185409
0.7	0.175778
0.71	0.167389
0.72	0.160036
0.73	0.153561
0.74	0.147837
0.75	0.14276
