#S2/S1 S2 MSE(t=300)
1.390000	1.390000	5.9086551802e-02
1.400000	1.400000	6.0251730562e-02
1.410000	1.410000	6.1389940034e-02
1.420000	1.420000	6.2501577538e-02
1.430000	1.430000	6.3587047591e-02
1.440000	1.440000	6.4646760297e-02
1.450000	1.450000	6.5681129964e-02
1.460000	1.460000	6.6690573896e-02
1.470000	1.470000	6.7675511349e-02
1.480000	1.480000	6.8636362616e-02
1.490000	1.490000	6.9573548240e-02
1.500000	1.500000	7.0487488323e-02
1.510000	1.510000	7.1378601928e-02
1.520000	1.520000	7.2247306558e-02
1.530000	1.530000	7.3094017698e-02
1.540000	1.540000	7.3919148422e-02
1.550000	1.550000	7.4723109046e-02
1.560000	1.560000	7.5506306831e-02
1.570000	1.570000	7.6269145720e-02
1.580000	1.580000	7.7012026110e-02
1.590000	1.590000	7.7735344658e-02
1.600000	1.600000	7.8439494106e-02
1.610000	1.610000	7.9124863137e-02
1.620000	1.620000	7.9791836242e-02
1.630000	1.630000	8.0440793615e-02
1.640000	1.640000	8.1072111054e-02
1.650000	1.650000	8.1686159882e-02
1.660000	1.660000	8.2283306877e-02
1.670000	1.670000	8.2863914211e-02
1.680000	1.680000	8.3428339405e-02
1.690000	1.690000	8.3976935286e-02
1.700000	1.700000	8.4510049951e-02
1.710000	1.710000	8.5028026742e-02
1.720000	1.720000	8.5531204224e-02
1.730000	1.730000	8.6019916171e-02
1.740000	1.740000	8.6494491549e-02
1.750000	1.750000	8.6955254513e-02
1.760000	1.760000	8.7402524399e-02
1.770000	1.770000	8.7836615729e-02
1.780000	1.780000	8.8257838207e-02
1.790000	1.790000	8.8666496729e-02
1.800000	1.800000	8.9062891389e-02
1.810000	1.810000	8.9447317487e-02
1.820000	1.820000	8.9820065544e-02
1.830000	1.830000	9.0181421316e-02
1.840000	1.840000	9.0531665807e-02
1.850000	1.850000	9.0871075290e-02
1.860000	1.860000	9.1199921323e-02
1.870000	1.870000	9.1518470773e-02
1.880000	1.880000	9.1826985837e-02
1.890000	1.890000	9.2125724064e-02
1.900000	1.900000	9.2414938381e-02
1.910000	1.910000	9.2694877121e-02
1.920000	1.920000	9.2965784048e-02
1.930000	1.930000	9.3227898387e-02
1.940000	1.940000	9.3481454854e-02
1.950000	1.950000	9.3726683685e-02
1.960000	1.960000	9.3963810671e-02
1.970000	1.970000	9.4193057190e-02
1.980000	1.980000	9.4414640239e-02
1.990000	1.990000	9.4628772474e-02
2.000000	2.000000	9.4835662242e-02
2.010000	2.010000	9.5035513620e-02
2.020000	2.020000	9.5228526452e-02
2.030000	2.030000	9.5414896392e-02
2.040000	2.040000	9.5594814940e-02
2.050000	2.050000	9.5768469482e-02
2.060000	2.060000	9.5936043339e-02
2.070000	2.070000	9.6097715800e-02
2.080000	2.080000	9.6253662174e-02
2.090000	2.090000	9.6404053830e-02
2.100000	2.100000	9.6549058242e-02
2.110000	2.110000	9.6688839036e-02
2.120000	2.120000	9.6823556038e-02
2.130000	2.130000	9.6953365318e-02
2.140000	2.140000	9.7078419239e-02
2.150000	2.150000	9.7198866508e-02
2.160000	2.160000	9.7314852222e-02
2.170000	2.170000	9.7426517919e-02
2.180000	2.180000	9.7534001627e-02
2.190000	2.190000	9.7637437918e-02
2.200000	2.200000	9.7736957955e-02
2.210000	2.210000	9.7832689545e-02
2.220000	2.220000	9.7924757193e-02
2.230000	2.230000	9.8013282150e-02
2.240000	2.240000	9.8098382471e-02
2.250000	2.250000	9.8180173061e-02
2.260000	2.260000	9.8258765736e-02
2.270000	2.270000	9.8334269269e-02
2.280000	2.280000	9.8406789447e-02
2.290000	2.290000	9.8476429125e-02
2.300000	2.300000	9.8543288276e-02
2.310000	2.310000	9.8607464050e-02
2.320000	2.320000	9.8669050823e-02
2.330000	2.330000	9.8728140251e-02
2.340000	2.340000	9.8784821326e-02
2.350000	2.350000	9.8839180428e-02
2.360000	2.360000	9.8891301378e-02
2.370000	2.370000	9.8941265490e-02
2.380000	2.380000	9.8989151625e-02
2.390000	2.390000	9.9035036246e-02
2.400000	2.400000	9.9078993465e-02
2.410000	2.410000	9.9121095099e-02
2.420000	2.420000	9.9161410719e-02
2.430000	2.430000	9.9200007705e-02
2.440000	2.440000	9.9236951292e-02
2.450000	2.450000	9.9272304625e-02
2.460000	2.460000	9.9306128804e-02
2.470000	2.470000	9.9338482940e-02
2.480000	2.480000	9.9369424196e-02
2.490000	2.490000	9.9399007844e-02
2.500000	2.500000	9.9427287305e-02
2.510000	2.510000	9.9454314203e-02
2.520000	2.520000	9.9480138405e-02
2.530000	2.530000	9.9504808074e-02
2.540000	2.540000	9.9528369710e-02
2.550000	2.550000	9.9550868197e-02
2.560000	2.560000	9.9572346843e-02
2.570000	2.570000	9.9592847431e-02
2.580000	2.580000	9.9612410254e-02
2.590000	2.590000	9.9631074164e-02
2.600000	2.600000	9.9648876607e-02
2.610000	2.610000	9.9665853669e-02
2.620000	2.620000	9.9682040113e-02
2.630000	2.630000	9.9697469419e-02
2.640000	2.640000	9.9712173821e-02
2.650000	2.650000	9.9726184349e-02
2.660000	2.660000	9.9739530862e-02
2.670000	2.670000	9.9752242085e-02
2.680000	2.680000	9.9764345645e-02
2.690000	2.690000	9.9775868106e-02
2.700000	2.700000	9.9786835003e-02
2.710000	2.710000	9.9797270874e-02
2.720000	2.720000	9.9807199295e-02
2.730000	2.730000	9.9816642909e-02
2.740000	2.740000	9.9825623458e-02
2.750000	2.750000	9.9834161813e-02
2.760000	2.760000	9.9842278006e-02
2.770000	2.770000	9.9849991252e-02
2.780000	2.780000	9.9857319988e-02
2.790000	2.790000	9.9864281887e-02
2.800000	2.800000	9.9870893898e-02
2.810000	2.810000	9.9877172260e-02
2.820000	2.820000	9.9883132536e-02
2.830000	2.830000	9.9888789632e-02
2.840000	2.840000	9.9894157824e-02
2.850000	2.850000	9.9899250780e-02
2.860000	2.860000	9.9904081581e-02
2.870000	2.870000	9.9908662746e-02
2.880000	2.880000	9.9913006251e-02
2.890000	2.890000	9.9917123548e-02
2.900000	2.900000	9.9921025590e-02
2.910000	2.910000	9.9924722845e-02
2.920000	2.920000	9.9928225317e-02
2.930000	2.930000	9.9931542565e-02
2.940000	2.940000	9.9934683718e-02
2.950000	2.950000	9.9937657495e-02
2.960000	2.960000	9.9940472219e-02
2.970000	2.970000	9.9943135834e-02
2.980000	2.980000	9.9945655920e-02
2.990000	2.990000	9.9948039708e-02
3.000000	3.000000	9.9950294093e-02
