#S2/S1 STVMSE
0	0.285128
0.01	0.281156
0.02	0.277233
0.03	0.273359
0.04	0.269534
0.05	0.265759
0.06	0.262032
0.07	0.258355
0.08	0.254728
0.09	0.251149
0.1	0.24762
0.11	0.244139
0.12	0.240708
0.13	0.237326
0.14	0.233993
0.15	0.230709
0.16	0.227473
0.17	0.224287
0.18	0.22115
0.19	0.218061
0.2	0.215021
0.21	0.21203
0.22	0.209088
0.23	0.206194
0.24	0.203348
0.25	0.200551
0.26	0.197803
0.27	0.195102
0.28	0.19245
0.29	0.189846
0.3	0.18729
0.31	0.184782
0.32	0.182322
0.33	0.179909
0.34	0.177544
0.35	0.175226
0.36	0.172956
0.37	0.170732
0.38	0.168556
0.39	0.166426
0.4	0.164343
0.41	0.162307
0.42	0.160317
0.43	0.158372
0.44	0.156474
0.45	0.154621
0.46	0.152813
0.47	0.15105
0.48	0.149332
0.49	0.147658
0.5	0.146029
0.51	0.144443
0.52	0.1429
0.53	0.1414
0.54	0.139943
0.55	0.138527
0.56	0.137153
0.57	0.13582
0.58	0.134527
0.59	0.133274
0.6	0.13206
0.61	0.130884
0.62	0.129746
0.63	0.128644
0.64	0.127578
0.65	0.126547
0.66	0.12555
0.67	0.124586
0.68	0.123653
0.69	0.12275
0.7	0.121876
0.71	0.121029
0.72	0.120208
0.73	0.119412
0.74	0.118637
0.75	0.117884
0.76	0.117148
0.77	0.11643
0.78	0.115726
0.79	0.115034
0.8	0.114352
0.81	0.113678
0.82	0.113011
0.83	0.112348
0.84	0.111688
0.85	0.11103
0.86	0.110375
0.87	0.109723
0.88	0.109077
0.89	0.108441
0.9	0.107821
0.91	0.107225
0.92	0.106666
0.93	0.106157
0.94	0.105715
0.95	0.105359
0.96	0.105109
0.97	0.104983
0.98	0.104995
0.99	0.105155
1	0.105464
1.01	0.105917
1.02	0.106503
1.03	0.107202
1.04	0.107996
1.05	0.108862
1.06	0.109781
1.07	0.110733
1.08	0.111703
1.09	0.112678
1.1	0.113649
1.11	0.114607
1.12	0.115548
1.13	0.116468
1.14	0.117364
1.15	0.118236
1.16	0.119082
1.17	0.119903
1.18	0.120697
1.19	0.121467
1.2	0.122213
1.21	0.122934
1.22	0.123633
1.23	0.124308
1.24	0.124963
1.25	0.125596
1.26	0.12621
1.27	0.126804
1.28	0.127379
1.29	0.127936
1.3	0.128476
1.31	0.128999
1.32	0.129506
1.33	0.129997
1.34	0.130473
1.35	0.130935
1.36	0.131383
1.37	0.131817
1.38	0.132238
1.39	0.132646
1.4	0.133042
1.41	0.133426
1.42	0.133799
1.43	0.134161
1.44	0.134512
1.45	0.134852
1.46	0.135183
1.47	0.135504
1.48	0.135816
1.49	0.136118
1.5	0.136412
1.51	0.136697
1.52	0.136974
1.53	0.137243
1.54	0.137504
1.55	0.137757
1.56	0.138003
1.57	0.138242
1.58	0.138474
1.59	0.138699
1.6	0.138917
1.61	0.13913
1.62	0.139336
1.63	0.139536
1.64	0.13973
1.65	0.139919
1.66	0.140102
1.67	0.14028
1.68	0.140453
1.69	0.140621
1.7	0.140784
1.71	0.140942
1.72	0.141095
1.73	0.141244
1.74	0.141389
1.75	0.14153
1.76	0.141666
1.77	0.141798
1.78	0.141927
1.79	0.142051
1.8	0.142172
1.81	0.14229
1.82	0.142403
1.83	0.142514
1.84	0.142621
1.85	0.142725
1.86	0.142826
1.87	0.142924
1.88	0.143019
1.89	0.143111
1.9	0.1432
1.91	0.143287
1.92	0.143371
1.93	0.143452
1.94	0.143531
1.95	0.143608
1.96	0.143682
1.97	0.143753
1.98	0.143823
1.99	0.143891
2	0.143956
2.01	0.144019
2.02	0.144081
2.03	0.14414
2.04	0.144198
2.05	0.144253
2.06	0.144307
2.07	0.144359
2.08	0.14441
2.09	0.144459
2.1	0.144506
2.11	0.144552
2.12	0.144596
2.13	0.144639
2.14	0.144681
2.15	0.144721
2.16	0.14476
2.17	0.144797
2.18	0.144833
2.19	0.144868
2.2	0.144902
2.21	0.144935
2.22	0.144967
2.23	0.144997
2.24	0.145027
2.25	0.145056
2.26	0.145083
2.27	0.14511
2.28	0.145135
2.29	0.14516
2.3	0.145184
2.31	0.145207
2.32	0.14523
2.33	0.145251
2.34	0.145272
2.35	0.145292
2.36	0.145311
2.37	0.14533
2.38	0.145348
2.39	0.145365
2.4	0.145382
2.41	0.145398
2.42	0.145414
2.43	0.145429
2.44	0.145443
2.45	0.145457
2.46	0.14547
2.47	0.145483
2.48	0.145496
2.49	0.145507
2.5	0.145519
2.51	0.14553
2.52	0.145541
2.53	0.145551
2.54	0.145561
2.55	0.14557
2.56	0.145579
2.57	0.145588
2.58	0.145596
2.59	0.145604
2.6	0.145612
2.61	0.14562
2.62	0.145627
2.63	0.145634
2.64	0.14564
2.65	0.145647
2.66	0.145653
2.67	0.145658
2.68	0.145664
2.69	0.145669
2.7	0.145675
2.71	0.14568
2.72	0.145684
2.73	0.145689
2.74	0.145693
2.75	0.145697
2.76	0.145701
2.77	0.145705
2.78	0.145709
2.79	0.145712
2.8	0.145716
2.81	0.145719
2.82	0.145722
2.83	0.145725
2.84	0.145728
2.85	0.145731
2.86	0.145733
2.87	0.145736
2.88	0.145738
2.89	0.14574
2.9	0.145742
2.91	0.145745
2.92	0.145747
2.93	0.145748
2.94	0.14575
2.95	0.145752
2.96	0.145754
2.97	0.145755
2.98	0.145757
2.99	0.145758
3	0.14576
